【正解】: 1 | 【予測】: 4 (3.942133) | OOV: 0/12 | 【本文】: It does not work. I have tried it a number of times.
【正解】: 1 | 【予測】: 4 (3.8867898) | OOV: 0/15 | 【本文】: Does not work well. Paid service for poor quality streaming. Expensive for what they offer.
【正解】: 4 | 【予測】: 4 (3.934369) | OOV: 0/20 | 【本文】: This is my new favorite game!! Lots of challenges and lots of levels. Not the same thing over and over.
【正解】: 2 | 【予測】: 3 (3.4842737) | OOV: 0/5 | 【本文】: Deleted it shortly after installing.
【正解】: 3 | 【予測】: 4 (3.5097394) | OOV: 0/4 | 【本文】: I want to cancel
【正解】: 5 | 【予測】: 3 (3.4492092) | OOV: 0/1 | 【本文】: Entertaining!
【正解】: 5 | 【予測】: 4 (4.0295954) | OOV: 0/4 | 【本文】: A game to enjoy
【正解】: 1 | 【予測】: 4 (3.7071698) | OOV: 0/16 | 【本文】: I did not order this but do not know how to relay this back to amazon
【正解】: 5 | 【予測】: 3 (3.3984203) | OOV: 0/9 | 【本文】: love being able to watch movies on my kindle
【正解】: 5 | 【予測】: 3 (3.3980327) | OOV: 0/6 | 【本文】: Just got started but completely addicted!
【正解】: 5 | 【予測】: 4 (3.8027816) | OOV: 0/1 | 【本文】: Fun
【正解】: 5 | 【予測】: 4 (4.0217013) | OOV: 0/13 | 【本文】: Love this app, access to every file on tablet and cloud. Must have!!!
【正解】: 4 | 【予測】: 4 (4.0939956) | OOV: 0/13 | 【本文】: Too many pop up and pay to play ads but overall, pretty good
【正解】: 5 | 【予測】: 4 (3.9281535) | OOV: 0/10 | 【本文】: Loved it! Would like to see it all year long.
【正解】: 1 | 【予測】: 3 (3.4401374) | OOV: 0/25 | 【本文】: If you have cut the cable cord, do not download this! You need to have a cable provider. The customer service was horrible and rude!
【正解】: 5 | 【予測】: 4 (3.700248) | OOV: 0/4 | 【本文】: Always fun and realistic
【正解】: 1 | 【予測】: 4 (3.9310505) | OOV: 0/15 | 【本文】: It kept kicking me out of the game. Did not get to play for long.
【正解】: 5 | 【予測】: 4 (3.663067) | OOV: 0/4 | 【本文】: Great for kindle fire.
【正解】: 4 | 【予測】: 4 (4.094551) | OOV: 0/9 | 【本文】: It tricks our brain and it is very fun.
【正解】: 5 | 【予測】: 4 (4.146616) | OOV: 0/2 | 【本文】: Awesome game
【正解】: 5 | 【予測】: 4 (4.0806932) | OOV: 0/4 | 【本文】: fun game for everyone!
【正解】: 1 | 【予測】: 4 (4.0325327) | OOV: 0/3 | 【本文】: worst games ever
【正解】: 3 | 【予測】: 4 (3.7029312) | OOV: 0/9 | 【本文】: really difficult and frustrating for teens, kids and adults
【正解】: 5 | 【予測】: 4 (4.0222387) | OOV: 0/3 | 【本文】: kids loved this
【正解】: 3 | 【予測】: 3 (3.4759493) | OOV: 0/1 | 【本文】: ok
【正解】: 4 | 【予測】: 4 (3.9314735) | OOV: 0/33 | 【本文】: This game was a little hard to see the tiles and to determine where to click or which ones I should choose. It only was played a few times and never touched again.
【正解】: 5 | 【予測】: 4 (4.0362134) | OOV: 0/4 | 【本文】: Best poker game ever.
【正解】: 5 | 【予測】: 4 (4.102193) | OOV: 0/8 | 【本文】: Fun and very much like the casino games!!!
【正解】: 1 | 【予測】: 4 (4.02713) | OOV: 0/4 | 【本文】: not happy with this
【正解】: 5 | 【予測】: 4 (3.8120792) | OOV: 0/28 | 【本文】: This is the best game. I got it on my phone and I was so excited it was on kindle. best game ever!!!! (written by 11 year old)
【正解】: 5 | 【予測】: 4 (3.9744723) | OOV: 0/29 | 【本文】: this game is so amazing. I recommend it for all ages. I have never seen anything like it before and it helps you explore art in so many ways.
【正解】: 1 | 【予測】: 4 (3.5328717) | OOV: 0/2 | 【本文】: No directions.
【正解】: 2 | 【予測】: 4 (3.8415196) | OOV: 0/4 | 【本文】: Old and outdated movies
【正解】: 5 | 【予測】: 4 (3.5758157) | OOV: 0/3 | 【本文】: Love this puzzle
【正解】: 5 | 【予測】: 4 (3.859461) | OOV: 0/29 | 【本文】: So glad that this is on the kindle now!!! I am so addicted to this game! Now I can play it on my kindle more then on my phone.
【正解】: 5 | 【予測】: 4 (3.7785563) | OOV: 0/6 | 【本文】: Great to catch up on news
【正解】: 5 | 【予測】: 4 (4.03106) | OOV: 0/16 | 【本文】: I deleted other slot games and play this game only. This game really is the best!!!!
【正解】: 5 | 【予測】: 4 (4.1744456) | OOV: 0/4 | 【本文】: I LOVE this game!!!!!
【正解】: 4 | 【予測】: 4 (3.9379644) | OOV: 0/12 | 【本文】: I love this game so much I just wish they were free
【正解】: 1 | 【予測】: 4 (3.791466) | OOV: 0/7 | 【本文】: Is hard to change to another program.
【正解】: 5 | 【予測】: 4 (3.5551403) | OOV: 0/1 | 【本文】: yes
【正解】: 5 | 【予測】: 4 (3.8885605) | OOV: 0/5 | 【本文】: not sure what this is
【正解】: 5 | 【予測】: 4 (4.040867) | OOV: 0/2 | 【本文】: not sure
【正解】: 5 | 【予測】: 4 (4.098873) | OOV: 0/2 | 【本文】: love it
【正解】: 5 | 【予測】: 4 (4.098873) | OOV: 0/2 | 【本文】: love it
【正解】: 5 | 【予測】: 4 (4.1657295) | OOV: 0/3 | 【本文】: Loved the game
【正解】: 5 | 【予測】: 4 (3.8543513) | OOV: 0/2 | 【本文】: Good app
【正解】: 4 | 【予測】: 4 (4.1111507) | OOV: 0/17 | 【本文】: This is a great game if you want to be challenge and you have fun with it
【正解】: 5 | 【予測】: 4 (4.011664) | OOV: 0/12 | 【本文】: It is a lot of fun and it helps me learn stuff
【正解】: 5 | 【予測】: 4 (3.945426) | OOV: 0/20 | 【本文】: I have really enjoyed playing this game. I like the ability to time the games and play against the times.
【正解】: 1 | 【予測】: 4 (3.6715894) | OOV: 0/16 | 【本文】: These days will keep you step on a certain level so you can lose the competition
【正解】: 5 | 【予測】: 4 (4.098873) | OOV: 0/2 | 【本文】: Love it
【正解】: 1 | 【予測】: 4 (3.72729) | OOV: 0/15 | 【本文】: ...no license or product key included, you will pay for an useless piece of paper...
【正解】: 5 | 【予測】: 4 (3.8581624) | OOV: 0/3 | 【本文】: Best music app...
【正解】: 5 | 【予測】: 4 (3.642901) | OOV: 0/6 | 【本文】: Excellent, just for listen and relax...
【正解】: 3 | 【予測】: 4 (3.8866177) | OOV: 0/3 | 【本文】: Need more movies...
【正解】: 5 | 【予測】: 4 (4.173278) | OOV: 0/3 | 【本文】: Love this game
【正解】: 5 | 【予測】: 4 (3.7214153) | OOV: 0/1 | 【本文】: Love
【正解】: 5 | 【予測】: 4 (3.7214153) | OOV: 0/1 | 【本文】: Love
【正解】: 4 | 【予測】: 4 (3.7358248) | OOV: 0/1 | 【本文】: Great
【正解】: 5 | 【予測】: 4 (3.596854) | OOV: 0/1 | 【本文】: Awesome
【正解】: 5 | 【予測】: 4 (3.596854) | OOV: 0/1 | 【本文】: Awesome
【正解】: 5 | 【予測】: 4 (3.7214153) | OOV: 0/1 | 【本文】: Love
【正解】: 3 | 【予測】: 4 (3.919142) | OOV: 0/2 | 【本文】: Not happy
【正解】: 5 | 【予測】: 4 (3.925436) | OOV: 0/2 | 【本文】: Easy use
【正解】: 5 | 【予測】: 4 (3.880451) | OOV: 0/10 | 【本文】: I use this application every day and it is awesome.
【正解】: 4 | 【予測】: 4 (4.177726) | OOV: 0/7 | 【本文】: When bored something to play good game
【正解】: 4 | 【予測】: 4 (4.0813217) | OOV: 0/5 | 【本文】: Fit and design were good.
【正解】: 5 | 【予測】: 4 (3.5747595) | OOV: 0/11 | 【本文】: I loved it so much I bought one of the packs!
【正解】: 5 | 【予測】: 4 (3.8152485) | OOV: 0/33 | 【本文】: I refuse to pay for any thing, so I was pleased that this game allowed me to be challenged but not defeated. The story adds just a little something to keep me interested.
【正解】: 5 | 【予測】: 4 (3.994335) | OOV: 0/22 | 【本文】: Good graphics, gets more challenging as you progress. Has not caused problems with my Kindle. Recommend it to all levels of players.
【正解】: 5 | 【予測】: 4 (4.15602) | OOV: 0/2 | 【本文】: GREAT GAME
【正解】: 5 | 【予測】: 4 (3.9054205) | OOV: 0/5 | 【本文】: Fun to play. Quick thinking
【正解】: 5 | 【予測】: 4 (4.1016083) | OOV: 0/15 | 【本文】: I enjoy my fire TV thank you keep on doing great work for the people
【正解】: 5 | 【予測】: 3 (3.4866314) | OOV: 0/10 | 【本文】: Great game. Really cute. Love the characters and the puppy!
【正解】: 1 | 【予測】: 4 (3.975502) | OOV: 0/8 | 【本文】: Ads and no easy way to turn off
【正解】: 1 | 【予測】: 4 (3.975502) | OOV: 0/8 | 【本文】: Ads and no easy way to turn off
【正解】: 3 | 【予測】: 4 (3.8454654) | OOV: 0/35 | 【本文】: i give it a three how ever if streaming would get better and if better prime movies were added id give a five star netflix still has u beat but i still enjoy ur movies
【正解】: 5 | 【予測】: 4 (3.576188) | OOV: 0/1 | 【本文】: App
【正解】: 5 | 【予測】: 4 (3.576188) | OOV: 0/1 | 【本文】: App
【正解】: 5 | 【予測】: 3 (3.454692) | OOV: 0/1 | 【本文】: Costs
【正解】: 5 | 【予測】: 4 (3.576188) | OOV: 0/1 | 【本文】: App
【正解】: 5 | 【予測】: 4 (3.576188) | OOV: 0/1 | 【本文】: App
【正解】: 5 | 【予測】: 4 (3.576188) | OOV: 0/1 | 【本文】: App
【正解】: 5 | 【予測】: 4 (3.576188) | OOV: 0/1 | 【本文】: App
【正解】: 5 | 【予測】: 4 (3.9417744) | OOV: 0/3 | 【本文】: Costs to use.
【正解】: 5 | 【予測】: 4 (3.9417744) | OOV: 0/3 | 【本文】: Costs to use
【正解】: 5 | 【予測】: 4 (3.576188) | OOV: 0/1 | 【本文】: App
【正解】: 5 | 【予測】: 4 (3.576188) | OOV: 0/1 | 【本文】: App
【正解】: 5 | 【予測】: 4 (3.576188) | OOV: 0/1 | 【本文】: App
【正解】: 5 | 【予測】: 4 (3.576188) | OOV: 0/1 | 【本文】: App
【正解】: 5 | 【予測】: 4 (3.576188) | OOV: 0/1 | 【本文】: App
【正解】: 5 | 【予測】: 4 (3.576188) | OOV: 0/1 | 【本文】: App
【正解】: 5 | 【予測】: 4 (3.576188) | OOV: 0/1 | 【本文】: App
【正解】: 5 | 【予測】: 4 (3.576188) | OOV: 0/1 | 【本文】: App
【正解】: 5 | 【予測】: 4 (3.684542) | OOV: 0/2 | 【本文】: Local Weather
【正解】: 5 | 【予測】: 4 (3.596854) | OOV: 0/1 | 【本文】: Awesome
【正解】: 2 | 【予測】: 4 (3.9840937) | OOV: 0/3 | 【本文】: Not great looking
【正解】: 5 | 【予測】: 4 (3.8543513) | OOV: 0/2 | 【本文】: Good app
【正解】: 5 | 【予測】: 3 (3.3760355) | OOV: 0/8 | 【本文】: Great app, does exactly what the app describes.
【正解】: 5 | 【予測】: 4 (3.8428552) | OOV: 0/2 | 【本文】: Cool app
【正解】: 5 | 【予測】: 4 (3.5779812) | OOV: 0/6 | 【本文】: great product works on word documents
【正解】: 1 | 【予測】: 3 (3.4056048) | OOV: 0/1 | 【本文】: Horrible
【正解】: 1 | 【予測】: 4 (3.7791057) | OOV: 0/11 | 【本文】: have to wait weeks to watch recent episodes of prime tv
【正解】: 4 | 【予測】: 4 (3.7833726) | OOV: 0/4 | 【本文】: Very good it wondering
【正解】: 5 | 【予測】: 4 (3.8012948) | OOV: 0/1 | 【本文】: Good
【正解】: 4 | 【予測】: 4 (3.517976) | OOV: 0/3 | 【本文】: Better than cable
【正解】: 5 | 【予測】: 4 (4.098873) | OOV: 0/2 | 【本文】: Love it!!
【正解】: 1 | 【予測】: 4 (4.050562) | OOV: 0/4 | 【本文】: junk, waste of time
【正解】: 2 | 【予測】: 4 (4.0918055) | OOV: 0/9 | 【本文】: Too many pop up ads so I removed it!!
【正解】: 2 | 【予測】: 3 (3.4675312) | OOV: 0/2 | 【本文】: Limited controls
【正解】: 5 | 【予測】: 4 (3.9325554) | OOV: 0/24 | 【本文】: I love it its great I think it would be a great game for anybody for kids and adults when your board at home
【正解】: 1 | 【予測】: 4 (3.7018924) | OOV: 0/5 | 【本文】: Did not purchase this camera
【正解】: 5 | 【予測】: 4 (3.633193) | OOV: 0/10 | 【本文】: It will consume your time without noticing it. Its relaxing
【正解】: 5 | 【予測】: 4 (3.7826192) | OOV: 0/2 | 【本文】: Great product!
【正解】: 5 | 【予測】: 4 (4.1014433) | OOV: 0/13 | 【本文】: A lot of fun, requires quick reaction and timing. I am enjoying it.
【正解】: 5 | 【予測】: 4 (3.7554042) | OOV: 0/23 | 【本文】: I really enjoy word games. The object of the game is to complete a word based on a clue. I liked the challenge.
【正解】: 5 | 【予測】: 4 (3.90044) | OOV: 0/36 | 【本文】: I love cut the rope. One of the best games on android. After completing all the levels, I went back and made sure to get 3 star on all. Very nice and enjoyed it for hours.
【正解】: 1 | 【予測】: 4 (4.02273) | OOV: 0/10 | 【本文】: the worst and nonsense news channel, focus on unwanted more
【正解】: 2 | 【予測】: 3 (3.4759493) | OOV: 0/1 | 【本文】: Ok
【正解】: 5 | 【予測】: 4 (3.8809924) | OOV: 0/7 | 【本文】: So much fun gets my brain working
【正解】: 5 | 【予測】: 4 (3.7349567) | OOV: 0/28 | 【本文】: My kids have spent hours playing this game (that could be good. That could be bad) and really have a lot of fun with it. Easy and entertaining.
【正解】: 1 | 【予測】: 4 (3.6041417) | OOV: 0/20 | 【本文】: A REALLY dumb game. A total waste of time. The enjoyment of playing it lasted all of 30 seconds flat.
【正解】: 5 | 【予測】: 4 (4.15602) | OOV: 0/2 | 【本文】: Great game.
【正解】: 5 | 【予測】: 4 (4.0561814) | OOV: 0/5 | 【本文】: Play it all the time.
【正解】: 3 | 【予測】: 4 (3.7444644) | OOV: 0/2 | 【本文】: Its ok
【正解】: 1 | 【予測】: 3 (3.4537997) | OOV: 0/5 | 【本文】: will remove it asap crap.
【正解】: 1 | 【予測】: 4 (3.9351206) | OOV: 0/3 | 【本文】: Not very interesting.
【正解】: 5 | 【予測】: 4 (3.7804046) | OOV: 0/6 | 【本文】: Puzzles make the time go by.
【正解】: 5 | 【予測】: 4 (4.0561814) | OOV: 0/5 | 【本文】: play it all the time
【正解】: 4 | 【予測】: 4 (3.876461) | OOV: 0/59 | 【本文】: This is a very good game in my opinion, however I think that the devs should allow support for ps4 users because when I may my controller it does not work correctly and I just start spinning around in circles. Otherwise you should totally get it. A lot of hard work has been put into this game I believe.
【正解】: 5 | 【予測】: 4 (3.9859202) | OOV: 0/5 | 【本文】: Listen to it quite often.
【正解】: 5 | 【予測】: 4 (3.7081418) | OOV: 0/7 | 【本文】: I like watching Suits on this network.
【正解】: 5 | 【予測】: 4 (3.6176903) | OOV: 0/3 | 【本文】: easy to navigate
【正解】: 5 | 【予測】: 4 (3.8663163) | OOV: 0/11 | 【本文】: Thought it was very easy to use and get a app
【正解】: 5 | 【予測】: 4 (3.8012948) | OOV: 0/1 | 【本文】: Good
【正解】: 5 | 【予測】: 4 (3.8012948) | OOV: 0/1 | 【本文】: Good
【正解】: 5 | 【予測】: 4 (3.8012948) | OOV: 0/1 | 【本文】: Good
【正解】: 5 | 【予測】: 4 (3.8012948) | OOV: 0/1 | 【本文】: Good
【正解】: 5 | 【予測】: 4 (3.8012948) | OOV: 0/1 | 【本文】: Good
【正解】: 5 | 【予測】: 4 (3.8012948) | OOV: 0/1 | 【本文】: Good
【正解】: 5 | 【予測】: 4 (3.8012948) | OOV: 0/1 | 【本文】: Good
【正解】: 5 | 【予測】: 4 (3.8012948) | OOV: 0/1 | 【本文】: Good
【正解】: 1 | 【予測】: 4 (3.9921937) | OOV: 0/29 | 【本文】: I was unable to access the app, like other reviews I had read, it asked for user name and password and the ones I normally use did not work.
【正解】: 5 | 【予測】: 4 (3.786255) | OOV: 0/2 | 【本文】: Good product
【正解】: 5 | 【予測】: 4 (3.984114) | OOV: 0/2 | 【本文】: Good one
【正解】: 5 | 【予測】: 4 (3.596854) | OOV: 0/1 | 【本文】: Awesome
